record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,H_kJ_mol,calorimetry_label
10.1021/je5008795#d26#p1#r1,10.1021/je5008795#d26#p1,10.1021/je5008795.json,26,1,1,InChI=1S/C14H8Cl2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8H,FKDIWXZNKAZCBY-UHFFFAOYSA-N,"9,10-dichloroanthracene",C14H8Cl2,10.1021/je5008795,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",derived,114.7,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":114.7,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.3,""nCombUncertAssessNum"":1}}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,114.7,False
10.1021/je5008795#d29#p1#r1,10.1021/je5008795#d29#p1,10.1021/je5008795.json,29,1,1,InChI=1S/C14H8Br2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8H,BRUOAURMAFDGLP-UHFFFAOYSA-N,"9,10-dibromoanthracene",C14H8Br2,10.1021/je5008795,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",derived,118.2,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":118.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.3,""nCombUncertAssessNum"":1}}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,False,,118.2,False
10.1021/je5008795#d32#p1#r1,10.1021/je5008795#d32#p1,10.1021/je5008795.json,32,1,1,InChI=1S/C6H4Br2/c7-5-3-1-2-4-6(5)8/h1-4H,WQONPSCCEXUXTQ-UHFFFAOYSA-N,"1,2-dibromobenzene",C6H4Br2,10.1021/je5008795,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",derived,53.1,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.2},""nPropValue"":53.1}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,True,,53.1,False
10.1021/je5009729#d1#p1#r1,10.1021/je5009729#d1#p1,10.1021/je5009729.json,1,1,1,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-",SECPZKHBENQXJG-FPLPWBNLSA-N,cis-9-hexadecenoic acid,C16H30O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,123,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":13},""nPropValue"":123}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,True,,123,False
10.1021/je5009729#d3#p1#r1,10.1021/je5009729#d3#p1,10.1021/je5009729.json,3,1,1,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h12-13H,2-11,14-17H2,1H3,(H,19,20)/b13-12-",CNVZJPUDSLNTQU-SEYXRHQNSA-N,(Z)-6-octadecenoic acid,C18H34O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,131.2,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":4.8,""nCombUncertAssessNum"":1},""nPropValue"":131.2,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,131.2,False
10.1021/je5009729#d5#p1#r1,10.1021/je5009729#d5#p1,10.1021/je5009729.json,5,1,1,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-",ZQPPMHVWECSIRJ-KTKRTIGZSA-N,(Z)-9-octadecenoic acid,C18H34O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,132.6,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":13.4,""nCombUncertAssessNum"":1},""nPropValue"":132.6}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,True,,132.6,False
10.1021/je5009729#d7#p1#r1,10.1021/je5009729#d7#p1,10.1021/je5009729.json,7,1,1,"InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)",YZXBAPSDXZZRGB-UHFFFAOYSA-N,"5,8,11,14-eicosatetraenoic acid",C20H32O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,145.3,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":13.8,""nCombUncertAssessNum"":1},""nPropValue"":145.3}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,True,,145.3,False
10.1021/je5009729#d9#p1#r1,10.1021/je5009729#d9#p1,10.1021/je5009729.json,9,1,1,"InChI=1S/C20H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h9-10H,2-8,11-19H2,1H3,(H,21,22)/b10-9-",BITHHVVYSMSWAG-KTKRTIGZSA-N,(11Z)-eicosenoic acid,C20H38O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,143.5,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.1,""nCombUncertAssessNum"":1},""nPropValue"":143.5}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,True,,143.5,False
10.1021/je5009729#d11#p1#r1,10.1021/je5009729#d11#p1,10.1021/je5009729.json,11,1,1,"InChI=1S/C22H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10,12-13,15-16,18-19H,2,5,8,11,14,17,20-21H2,1H3,(H,23,24)/b4-3-,7-6-,10-9-,13-12-,16-15-,19-18-",MBMBGCFOFBJSGT-KUBAVDMBSA-N,"cis-4,7,10,13,16,19-docosahexaenoic acid",C22H32O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,162.9,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.4},""nPropValue"":162.9}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,162.9,False
10.1021/je5009729#d13#p1#r1,10.1021/je5009729#d13#p1,10.1021/je5009729.json,13,1,1,"InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-",GWHCXVQVJPWHRF-KTKRTIGZSA-N,(Z)-tetracos-15-enoic acid,C24H46O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,170.6,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.4},""nPropValue"":170.6,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,170.6,False
10.1021/je5009729#d17#p1#r1,10.1021/je5009729#d17#p1,10.1021/je5009729.json,17,1,1,"InChI=1S/C24H46O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h9-10H,2-8,11-23H2,1H3,(H,25,26)/b10-9-",GWHCXVQVJPWHRF-KTKRTIGZSA-N,(Z)-tetracos-15-enoic acid,C24H46O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Correlation gas chromatography,228.9,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":6.1,""nCombUncertAssessNum"":1},""nPropValue"":228.9}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,False,,228.9,False
10.1021/je5009729#d19#p1#r1,10.1021/je5009729#d19#p1,10.1021/je5009729.json,19,1,1,"InChI=1S/C24H48O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h2-23H2,1H3,(H,25,26)",QZZGJDVWLFXDLK-UHFFFAOYSA-N,lignoceric acid,C24H48O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,170.7,"{""nPropValue"":170.7,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.4},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,170.7,False
10.1021/je5009729#d23#p1#r1,10.1021/je5009729#d23#p1,10.1021/je5009729.json,23,1,1,"InChI=1S/C24H48O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h2-23H2,1H3,(H,25,26)",QZZGJDVWLFXDLK-UHFFFAOYSA-N,lignoceric acid,C24H48O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Correlation gas chromatography,253,"{""nPropValue"":253,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":8},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,253,False
10.1021/je5009729#d28#p1#r1,10.1021/je5009729#d28#p1,10.1021/je5009729.json,28,1,1,"InChI=1S/C26H52O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26(27)28/h2-25H2,1H3,(H,27,28)",XMHIUKTWLZUKEX-UHFFFAOYSA-N,hexacosanoic acid,C26H52O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,177.2,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":177.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.7,""nCombUncertAssessNum"":1}}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,True,,177.2,False
10.1021/je5009729#d32#p1#r1,10.1021/je5009729#d32#p1,10.1021/je5009729.json,32,1,1,"InChI=1S/C26H52O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26(27)28/h2-25H2,1H3,(H,27,28)",XMHIUKTWLZUKEX-UHFFFAOYSA-N,hexacosanoic acid,C26H52O2,10.1021/je5009729,2015,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Correlation gas chromatography,257.8,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":8.1,""nCombUncertAssessNum"":1},""nPropValue"":257.8,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,257.8,False
10.1021/je600580r#d3#p1#r1,10.1021/je600580r#d3#p1,10.1021/je600580r.json,3,1,1,"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,"2-methylthio-4,6-bis(ethylamino)-1,3,5-triazine",C8H15N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",DSC,88,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":8,""nCombUncertAssessNum"":1},""nPropValue"":88,""nPropDigits"":2,""nPropNumber"":1}",variable,"{""nVarValue"":461,""nVarNumber"":1,""nVarDigits"":3}",461,True,,88,False
10.1021/je600580r#d4#p1#r1,10.1021/je600580r#d4#p1,10.1021/je600580r.json,4,1,1,"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,"2-methylthio-4,6-bis(ethylamino)-1,3,5-triazine",C8H15N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,86.6,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":2.9,""nCombUncertAssessNum"":1},""nPropValue"":86.6,""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":423.7,""nVarNumber"":1,""nVarDigits"":4}",423.7,True,,86.6,False
10.1021/je600580r#d5#p1#r1,10.1021/je600580r#d5#p1,10.1021/je600580r.json,5,1,1,"InChI=1S/C8H15N5S/c1-4-9-6-11-7(10-5-2)13-8(12-6)14-3/h4-5H2,1-3H3,(H2,9,10,11,12,13)",MGLWZSOBALDPEK-UHFFFAOYSA-N,"2-methylthio-4,6-bis(ethylamino)-1,3,5-triazine",C8H15N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,83.7,"{""nPropValue"":83.7,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.9,""nCombUncertAssessNum"":1},""nPropDigits"":3,""nPropNumber"":1}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":453}",453,True,,83.7,False
10.1021/je600580r#d8#p1#r1,10.1021/je600580r#d8#p1,10.1021/je600580r.json,8,1,1,"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",RQVYBGPQFYCBGX-UHFFFAOYSA-N,"2-methylthio-4-ethylamino-6-isopropylamino-1,3,5-triazine",C9H17N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",DSC,91,"{""nPropValue"":91,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":8},""nPropNumber"":1,""nPropDigits"":2}",variable,"{""nVarValue"":466,""nVarDigits"":3,""nVarNumber"":1}",466,True,,91,False
10.1021/je600580r#d9#p1#r1,10.1021/je600580r#d9#p1,10.1021/je600580r.json,9,1,1,"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",RQVYBGPQFYCBGX-UHFFFAOYSA-N,"2-methylthio-4-ethylamino-6-isopropylamino-1,3,5-triazine",C9H17N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,87,"{""nPropDigits"":2,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.5},""nPropValue"":87}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":435.4}",435.4,True,,87,False
10.1021/je600580r#d10#p1#r1,10.1021/je600580r#d10#p1,10.1021/je600580r.json,10,1,1,"InChI=1S/C9H17N5S/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",RQVYBGPQFYCBGX-UHFFFAOYSA-N,"2-methylthio-4-ethylamino-6-isopropylamino-1,3,5-triazine",C9H17N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,84.9,"{""nPropValue"":84.9,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.9,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarNumber"":1,""nVarDigits"":3,""nVarValue"":453}",453,True,,84.9,False
10.1021/je600580r#d13#p1#r1,10.1021/je600580r#d13#p1,10.1021/je600580r.json,13,1,1,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",IROINLKCQGIITA-UHFFFAOYSA-N,"N-(1,1-dimethylethyl)-N'-ethyl-6-(methylthio)-1,3,5-triazine-2,4-diamine",C10H19N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,83.2,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":2.4,""nCombUncertAssessNum"":1},""nPropValue"":83.2,""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":451.9}",451.9,True,,83.2,False
10.1021/je600580r#d14#p1#r1,10.1021/je600580r#d14#p1,10.1021/je600580r.json,14,1,1,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",IROINLKCQGIITA-UHFFFAOYSA-N,"N-(1,1-dimethylethyl)-N'-ethyl-6-(methylthio)-1,3,5-triazine-2,4-diamine",C10H19N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Derived by Second law,83,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.3},""nPropValue"":83,""nPropNumber"":1,""nPropDigits"":2}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":433.6}",433.6,True,,83,False
10.1021/je600580r#d15#p1#r1,10.1021/je600580r#d15#p1,10.1021/je600580r.json,15,1,1,"InChI=1S/C10H19N5S/c1-6-11-7-12-8(15-10(2,3)4)14-9(13-7)16-5/h6H2,1-5H3,(H2,11,12,13,14,15)",IROINLKCQGIITA-UHFFFAOYSA-N,"N-(1,1-dimethylethyl)-N'-ethyl-6-(methylthio)-1,3,5-triazine-2,4-diamine",C10H19N5S,10.1021/je600580r,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",DSC,87,"{""nPropDigits"":2,""nPropNumber"":1,""nPropValue"":87,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":10}}",variable,"{""nVarDigits"":3,""nVarNumber"":1,""nVarValue"":467}",467,True,,87,False
10.1021/je700035m#d3#p1#r1,10.1021/je700035m#d3#p1,10.1021/je700035m.json,3,1,1,"InChI=1S/C9H8O3/c1-6(10)7-2-3-8-9(4-7)12-5-11-8/h2-4H,5H2,1H3",BMHMKWXYXFBWMI-UHFFFAOYSA-N,"5-oxoethyl-1,3-benzodioxole",C9H8O3,10.1021/je700035m,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",vacuum sublimation/vaporization calorimetry,104.4,"{""nPropValue"":104.4,""CombinedUncertainty"":{""nCombExpandUncertValue"":4.3,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,104.4,True
10.1021/je700035m#d6#p1#r1,10.1021/je700035m#d6#p1,10.1021/je700035m.json,6,1,1,"InChI=1S/C8H5NO2/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-3H,5H2",PKRWWZCDLJSJIF-UHFFFAOYSA-N,"3,4-methylenedioxybenzonitrile",C8H5NO2,10.1021/je700035m,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",vacuum sublimation/vaporization calorimetry,90.9,"{""nPropValue"":90.9,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.8},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,False,,90.9,True
10.1021/je700035m#d9#p1#r1,10.1021/je700035m#d9#p1,10.1021/je700035m.json,9,1,1,"InChI=1S/C7H5NO4/c9-8(10)5-1-2-6-7(3-5)12-4-11-6/h1-3H,4H2",SNWQAKNKGGOVMO-UHFFFAOYSA-N,"1,2-(methylenedioxy)-4-nitrobenzene",C7H5NO4,10.1021/je700035m,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",vacuum sublimation/vaporization calorimetry,97.4,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":97.4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":4.3}}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,97.4,True
10.1021/je700035m#d10#p1#r1,10.1021/je700035m#d10#p1,10.1021/je700035m.json,10,1,1,"InChI=1S/C8H8O2/c1-6-2-3-7-8(4-6)10-5-9-7/h2-4H,5H2,1H3",GHPODDMCSOYWNE-UHFFFAOYSA-N,"5-methyl-1,3-benzodioxole",C8H8O2,10.1021/je700035m,2007,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",vacuum sublimation/vaporization calorimetry,54.9,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":2.3,""nCombUncertAssessNum"":1},""nPropValue"":54.9,""nPropDigits"":3,""nPropNumber"":1}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,True,,54.9,True
10.1021/je7005852#d1#p1#r1,10.1021/je7005852#d1#p1,10.1021/je7005852.json,1,1,1,"InChI=1S/C68H138/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-41-43-45-47-49-51-53-55-57-59-61-63-65-67-68-66-64-62-60-58-56-54-52-50-48-46-44-42-40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-68H2,1-2H3",HCBIHDWNPNBONW-UHFFFAOYSA-N,octahexacontane,C68H138,10.1021/je7005852,2008,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,331.9,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.7},""nPropValue"":331.9,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,331.9,False
10.1021/je7005852#d3#p1#r1,10.1021/je7005852#d3#p1,10.1021/je7005852.json,3,1,1,"InChI=1S/C70H142/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-41-43-45-47-49-51-53-55-57-59-61-63-65-67-69-70-68-66-64-62-60-58-56-54-52-50-48-46-44-42-40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-70H2,1-2H3",IPMNAGMOJQBRJL-UHFFFAOYSA-N,heptacontane,C70H142,10.1021/je7005852,2008,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,340.3,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.8,""nCombUncertAssessNum"":1},""nPropValue"":340.3}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,340.3,False
10.1021/je7005852#d5#p1#r1,10.1021/je7005852#d5#p1,10.1021/je7005852.json,5,1,1,"InChI=1S/C72H146/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-41-43-45-47-49-51-53-55-57-59-61-63-65-67-69-71-72-70-68-66-64-62-60-58-56-54-52-50-48-46-44-42-40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-72H2,1-2H3",QWCRBVNZXFDJFP-UHFFFAOYSA-N,doheptacontane,C72H146,10.1021/je7005852,2008,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,348.4,"{""nPropValue"":348.4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":5.9},""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,True,,348.4,False
10.1021/je7005852#d7#p1#r1,10.1021/je7005852#d7#p1,10.1021/je7005852.json,7,1,1,"InChI=1S/C74H150/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-41-43-45-47-49-51-53-55-57-59-61-63-65-67-69-71-73-74-72-70-68-66-64-62-60-58-56-54-52-50-48-46-44-42-40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-74H2,1-2H3",WMCYNAKIWHRLNK-UHFFFAOYSA-N,tetraheptacontane,C74H150,10.1021/je7005852,2008,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,356.2,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":356.2,""CombinedUncertainty"":{""nCombExpandUncertValue"":6.1,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,True,,356.2,False
10.1021/je7005852#d9#p1#r1,10.1021/je7005852#d9#p1,10.1021/je7005852.json,9,1,1,"InChI=1S/C76H154/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-41-43-45-47-49-51-53-55-57-59-61-63-65-67-69-71-73-75-76-74-72-70-68-66-64-62-60-58-56-54-52-50-48-46-44-42-40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-76H2,1-2H3",DBVGLRSVSJBHBO-UHFFFAOYSA-N,hexaheptacontane,C76H154,10.1021/je7005852,2008,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Correlation gas chromatography,364.3,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":6.2,""nCombUncertAssessNum"":1},""nPropValue"":364.3}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,True,,364.3,False
