record_id,csv_line_1based,source_row_index,inchi,name,H_reported_kJ_mol,T_reported_K,H_corrected_298_kJ_mol,method,source_reference_codes,notes,reported_experimental_T_range,deviation_reported,original_row_json,C_candidate,source_verification_status,measurement_vs_reference_T_status,same_identity_T_H_method_reference_count,has_primary_pressure_match
rdr250199#csvline12942,12942,12940,"InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3","1,4-di-tert-butylbenzene",54.6,400.0,53.08343802984051,"EB,IPM",['2009CHI/STE'],,"[319.0, 559.0]",0.1,"{"""":""12940"",""Vap_temp_H"":""-1.51656197015949"",""formula"":""C14H22"",""name"":""1,4-di-tert-butylbenzene"",""Hvap_298"":""53.08343802984051"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.1"",""Enthalpy"":""54.6"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""EB,IPM"",""Notes"":"""",""Reference"":""['2009CHI/STE']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[319.0, 559.0]"",""Tm (K)"":""400.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline12943,12943,12941,"InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3","1,4-di-tert-butylbenzene",61.4,440.0,57.00839952086201,"EB,IPM",['2009CHI/STE'],,"[319.0, 559.0]",0.1,"{"""":""12941"",""Vap_temp_H"":""-4.391600479137992"",""formula"":""C14H22"",""name"":""1,4-di-tert-butylbenzene"",""Hvap_298"":""57.00839952086201"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.1"",""Enthalpy"":""61.4"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""EB,IPM"",""Notes"":"""",""Reference"":""['2009CHI/STE']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[319.0, 559.0]"",""Tm (K)"":""440.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline12944,12944,12942,"InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3","1,4-di-tert-butylbenzene",46.4,480.0,37.95312371857854,"EB,IPM",['2009CHI/STE'],,"[319.0, 559.0]",0.2,"{"""":""12942"",""Vap_temp_H"":""-8.44687628142146"",""formula"":""C14H22"",""name"":""1,4-di-tert-butylbenzene"",""Hvap_298"":""37.95312371857854"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.2"",""Enthalpy"":""46.4"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""EB,IPM"",""Notes"":"""",""Reference"":""['2009CHI/STE']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[319.0, 559.0]"",""Tm (K)"":""480.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline12945,12945,12943,"InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3","1,4-di-tert-butylbenzene",44.6,520.0,30.989624506863485,"EB,IPM",['2009CHI/STE'],,"[319.0, 559.0]",0.3,"{"""":""12943"",""Vap_temp_H"":""-13.610375493136516"",""formula"":""C14H22"",""name"":""1,4-di-tert-butylbenzene"",""Hvap_298"":""30.989624506863485"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.3"",""Enthalpy"":""44.6"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""EB,IPM"",""Notes"":"""",""Reference"":""['2009CHI/STE']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[319.0, 559.0]"",""Tm (K)"":""520.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline12946,12946,12944,"InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3","1,4-di-tert-butylbenzene",61.4,298.0,61.4,GS,['2008VER/KOZ2'],,"[354.0, 382.0]",0.3,"{"""":""12944"",""Vap_temp_H"":""0.0"",""formula"":""C14H22"",""name"":""1,4-di-tert-butylbenzene"",""Hvap_298"":""61.4"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.3"",""Enthalpy"":""61.4"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['2008VER/KOZ2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[354.0, 382.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,True
rdr250199#csvline12947,12947,12945,"InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3","1,4-di-tert-butylbenzene",63.0,298.0,63.0,EB,['1997STE/CHI3'],,"[387.0, 559.0]",0.6,"{"""":""12945"",""Vap_temp_H"":""0.0"",""formula"":""C14H22"",""name"":""1,4-di-tert-butylbenzene"",""Hvap_298"":""63.0"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.6"",""Enthalpy"":""63.0"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-7-9-12(10-8-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['1997STE/CHI3']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[387.0, 559.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,True
rdr250199#csvline12948,12948,12946,"InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3","1,3-di-tert-butylbenzene",58.9,310.0,59.17912324419712,GS,['1998VER'],,"[288.0, 333.0]",0.5,"{"""":""12946"",""Vap_temp_H"":""0.2791232441971241"",""formula"":""C14H22"",""name"":""1,3-di-tert-butylbenzene"",""Hvap_298"":""59.17912324419712"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.5"",""Enthalpy"":""58.9"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['1998VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[288.0, 333.0]"",""Tm (K)"":""310.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12949,12949,12947,"InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3","1,3-di-tert-butylbenzene",59.6,298.0,59.6,,['1998VER'],,,0.5,"{"""":""12947"",""Vap_temp_H"":""0.0"",""formula"":""C14H22"",""name"":""1,3-di-tert-butylbenzene"",""Hvap_298"":""59.6"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":""0.5"",""Enthalpy"":""59.6"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1998VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline12950,12950,12948,"InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3","1,3-di-tert-butylbenzene",58.0,360.0,58.1082419827426,A,['1987STE/MAL'],,"[346.0, 374.0]",,"{"""":""12948"",""Vap_temp_H"":""0.108241982742598"",""formula"":""C14H22"",""name"":""1,3-di-tert-butylbenzene"",""Hvap_298"":""58.1082419827426"",""Cp_liq"":""367.0"",""Cp_sol"":""295.0"",""Cp_vap"":""279.75"",""Deviation"":"""",""Enthalpy"":""58.0"",""InChI"":""InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1020.03"",""Temp. range (K)"":""[346.0, 374.0]"",""Tm (K)"":""360.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12951,12951,12949,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3",Octylbenzene,67.4,308.0,67.92456231459909,,['1993KAS/MOK'],,"[293.0, 462.0]",,"{"""":""12949"",""Vap_temp_H"":""0.5245623145990832"",""formula"":""C14H22"",""name"":""Octylbenzene"",""Hvap_298"":""67.92456231459909"",""Cp_liq"":""388.4"",""Cp_sol"":""321.5"",""Cp_vap"":""307.575"",""Deviation"":"""",""Enthalpy"":""67.4"",""InChI"":""InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1993KAS/MOK']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1124.24"",""Temp. range (K)"":""[293.0, 462.0]"",""Tm (K)"":""308.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12952,12952,12950,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3",Octylbenzene,63.1,383.0,65.01644587704448,A,['1987STE/MAL'],,"[368.0, 400.0]",,"{"""":""12950"",""Vap_temp_H"":""1.9164458770444703"",""formula"":""C14H22"",""name"":""Octylbenzene"",""Hvap_298"":""65.01644587704448"",""Cp_liq"":""388.4"",""Cp_sol"":""321.5"",""Cp_vap"":""307.575"",""Deviation"":"""",""Enthalpy"":""63.1"",""InChI"":""InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1124.24"",""Temp. range (K)"":""[368.0, 400.0]"",""Tm (K)"":""383.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12953,12953,12951,"InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3",Octylbenzene,66.2,336.0,67.76065582516381,GS,['1986ALL/JOS'],,"[316.0, 399.0]",,"{"""":""12951"",""Vap_temp_H"":""1.5606558251637992"",""formula"":""C14H22"",""name"":""Octylbenzene"",""Hvap_298"":""67.76065582516381"",""Cp_liq"":""388.4"",""Cp_sol"":""321.5"",""Cp_vap"":""307.575"",""Deviation"":"""",""Enthalpy"":""66.2"",""InChI"":""InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['1986ALL/JOS']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1124.24"",""Temp. range (K)"":""[316.0, 399.0]"",""Tm (K)"":""336.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12954,12954,12952,"InChI=1S/C14H22/c1-3-4-5-7-10-13(2)14-11-8-6-9-12-14/h6,8-9,11-13H,3-5,7,10H2,1-2H3",2-phenyloctane,61.6,376.0,63.0034426656688,A,['1987STE/MAL'],,"[361.0, 392.0]",,"{"""":""12952"",""Vap_temp_H"":""1.4034426656687984"",""formula"":""C14H22"",""name"":""2-phenyloctane"",""Hvap_298"":""63.0034426656688"",""Cp_liq"":""381.9"",""Cp_sol"":""313.3"",""Cp_vap"":""298.965"",""Deviation"":"""",""Enthalpy"":""61.6"",""InChI"":""InChI=1S/C14H22/c1-3-4-5-7-10-13(2)14-11-8-6-9-12-14/h6,8-9,11-13H,3-5,7,10H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1082.14"",""Temp. range (K)"":""[361.0, 392.0]"",""Tm (K)"":""376.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12955,12955,12953,"InChI=1S/C14H22/c1-3-4-5-7-10-13(2)14-11-8-6-9-12-14/h6,8-9,11-13H,3-5,7,10H2,1-2H3",2-phenyloctane,70.0,298.0,70.0,,['1971WIL/ZWO'],,,,"{"""":""12953"",""Vap_temp_H"":""0.0"",""formula"":""C14H22"",""name"":""2-phenyloctane"",""Hvap_298"":""70.0"",""Cp_liq"":""381.9"",""Cp_sol"":""313.3"",""Cp_vap"":""298.965"",""Deviation"":"""",""Enthalpy"":""70.0"",""InChI"":""InChI=1S/C14H22/c1-3-4-5-7-10-13(2)14-11-8-6-9-12-14/h6,8-9,11-13H,3-5,7,10H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1971WIL/ZWO']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1082.14"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline12956,12956,12954,"InChI=1S/C14H22/c1-5-11-9-10-12(6-2)14(8-4)13(11)7-3/h9-10H,5-8H2,1-4H3","1,2,3,4-tetraethylbenzene",62.6,438.0,60.25294404999358,A,['1987STE/MAL'],,"[423.0, 525.0]",,"{"""":""12954"",""Vap_temp_H"":""-2.347055950006421"",""formula"":""C14H22"",""name"":""1,2,3,4-tetraethylbenzene"",""Hvap_298"":""60.25294404999358"",""Cp_liq"":""395.6"",""Cp_sol"":""316.4"",""Cp_vap"":""302.22"",""Deviation"":"""",""Enthalpy"":""62.6"",""InChI"":""InChI=1S/C14H22/c1-5-11-9-10-12(6-2)14(8-4)13(11)7-3/h9-10H,5-8H2,1-4H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1643.49"",""Temp. range (K)"":""[423.0, 525.0]"",""Tm (K)"":""438.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12957,12957,12955,"InChI=1S/C14H22/c1-5-11-9-12(6-2)14(8-4)13(7-3)10-11/h9-10H,5-8H2,1-4H3","1,2,3,5-tetraethylbenzene",64.8,428.0,63.470976303089735,A,['1987STE/MAL'],,"[413.0, 521.0]",,"{"""":""12955"",""Vap_temp_H"":""-1.3290236969102622"",""formula"":""C14H22"",""name"":""1,2,3,5-tetraethylbenzene"",""Hvap_298"":""63.470976303089735"",""Cp_liq"":""395.6"",""Cp_sol"":""316.4"",""Cp_vap"":""302.22"",""Deviation"":"""",""Enthalpy"":""64.8"",""InChI"":""InChI=1S/C14H22/c1-5-11-9-12(6-2)14(8-4)13(7-3)10-11/h9-10H,5-8H2,1-4H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1709.86"",""Temp. range (K)"":""[413.0, 521.0]"",""Tm (K)"":""428.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12958,12958,12956,"InChI=1S/C14H22/c1-5-11-9-13(7-3)14(8-4)10-12(11)6-2/h9-10H,5-8H2,1-4H3","1,2,4,5-tetraethylbenzene",54.5,353.0,55.47713689988955,A,['1987STE/MAL'],,"[338.0, 521.0]",,"{"""":""12956"",""Vap_temp_H"":""0.9771368998895511"",""formula"":""C14H22"",""name"":""1,2,4,5-tetraethylbenzene"",""Hvap_298"":""55.47713689988955"",""Cp_liq"":""395.6"",""Cp_sol"":""316.4"",""Cp_vap"":""302.22"",""Deviation"":"""",""Enthalpy"":""54.5"",""InChI"":""InChI=1S/C14H22/c1-5-11-9-13(7-3)14(8-4)10-12(11)6-2/h9-10H,5-8H2,1-4H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1709.86"",""Temp. range (K)"":""[338.0, 521.0]"",""Tm (K)"":""353.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12959,12959,12957,"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3","2,4-di-tert-butylphenol",69.2,350.0,69.02081063774072,GS,['1999VER2'],,"[333.0, 368.0]",0.5,"{"""":""12957"",""Vap_temp_H"":""-0.17918936225928128"",""formula"":""C14H22O"",""name"":""2,4-di-tert-butylphenol"",""Hvap_298"":""69.02081063774072"",""Cp_liq"":""441.3"",""Cp_sol"":""306.8"",""Cp_vap"":""292.14"",""Deviation"":""0.5"",""Enthalpy"":""69.2"",""InChI"":""InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['1999VER2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1033.12"",""Temp. range (K)"":""[333.0, 368.0]"",""Tm (K)"":""350.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12960,12960,12958,"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3","2,4-di-tert-butylphenol",72.4,298.0,72.4,GS,['1999VER2'],,"[333.0, 368.0]",0.5,"{"""":""12958"",""Vap_temp_H"":""0.0"",""formula"":""C14H22O"",""name"":""2,4-di-tert-butylphenol"",""Hvap_298"":""72.4"",""Cp_liq"":""441.3"",""Cp_sol"":""306.8"",""Cp_vap"":""292.14"",""Deviation"":""0.5"",""Enthalpy"":""72.4"",""InChI"":""InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['1999VER2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1033.12"",""Temp. range (K)"":""[333.0, 368.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,False
rdr250199#csvline12961,12961,12959,"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3","2,4-di-tert-butylphenol",60.1,418.0,56.224509550755094,A,['1987STE/MAL'],,"[403.0, 537.0]",,"{"""":""12959"",""Vap_temp_H"":""-3.875490449244907"",""formula"":""C14H22O"",""name"":""2,4-di-tert-butylphenol"",""Hvap_298"":""56.224509550755094"",""Cp_liq"":""441.3"",""Cp_sol"":""306.8"",""Cp_vap"":""292.14"",""Deviation"":"""",""Enthalpy"":""60.1"",""InChI"":""InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1033.12"",""Temp. range (K)"":""[403.0, 537.0]"",""Tm (K)"":""418.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12962,12962,12960,"InChI=1S/C14H22O/c1-13(2,3)10-8-7-9-11(12(10)15)14(4,5)6/h7-9,15H,1-6H3","2,6-di-tert-butylphenol",63.5,341.0,63.52206282033427,GS,['1999VER'],,"[313.0, 368.0]",0.2,"{"""":""12960"",""Vap_temp_H"":""0.022062820334269873"",""formula"":""C14H22O"",""name"":""2,6-di-tert-butylphenol"",""Hvap_298"":""63.52206282033427"",""Cp_liq"":""441.3"",""Cp_sol"":""306.8"",""Cp_vap"":""292.14"",""Deviation"":""0.2"",""Enthalpy"":""63.5"",""InChI"":""InChI=1S/C14H22O/c1-13(2,3)10-8-7-9-11(12(10)15)14(4,5)6/h7-9,15H,1-6H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['1999VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1033.12"",""Temp. range (K)"":""[313.0, 368.0]"",""Tm (K)"":""341.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12963,12963,12961,"InChI=1S/C14H22O/c1-13(2,3)10-8-7-9-11(12(10)15)14(4,5)6/h7-9,15H,1-6H3","2,6-di-tert-butylphenol",66.0,298.0,66.0,,['1999VER'],,,0.2,"{"""":""12961"",""Vap_temp_H"":""0.0"",""formula"":""C14H22O"",""name"":""2,6-di-tert-butylphenol"",""Hvap_298"":""66.0"",""Cp_liq"":""441.3"",""Cp_sol"":""306.8"",""Cp_vap"":""292.14"",""Deviation"":""0.2"",""Enthalpy"":""66.0"",""InChI"":""InChI=1S/C14H22O/c1-13(2,3)10-8-7-9-11(12(10)15)14(4,5)6/h7-9,15H,1-6H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1999VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1033.12"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,unresolved,1,False
rdr250199#csvline12964,12964,12962,"InChI=1S/C14H22O/c1-13(2,3)10-8-7-9-11(12(10)15)14(4,5)6/h7-9,15H,1-6H3","2,6-di-tert-butylphenol",60.4,401.0,57.79820214560271,A,['1987STE/MAL'],,"[386.0, 530.0]",,"{"""":""12962"",""Vap_temp_H"":""-2.60179785439729"",""formula"":""C14H22O"",""name"":""2,6-di-tert-butylphenol"",""Hvap_298"":""57.79820214560271"",""Cp_liq"":""441.3"",""Cp_sol"":""306.8"",""Cp_vap"":""292.14"",""Deviation"":"""",""Enthalpy"":""60.4"",""InChI"":""InChI=1S/C14H22O/c1-13(2,3)10-8-7-9-11(12(10)15)14(4,5)6/h7-9,15H,1-6H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1033.12"",""Temp. range (K)"":""[386.0, 530.0]"",""Tm (K)"":""401.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12965,12965,12963,"InChI=1S/C14H22O/c1-4-11-14(5-2,6-3)12-7-9-13(15)10-8-12/h7-10,15H,4-6,11H2,1-3H3","4-(1,1-diethylbutyl)phenol",69.5,419.0,67.6408749043002,A,['1987STE/MAL'],,"[404.0, 549.0]",,"{"""":""12963"",""Vap_temp_H"":""-1.8591250956998024"",""formula"":""C14H22O"",""name"":""4-(1,1-diethylbutyl)phenol"",""Hvap_298"":""67.6408749043002"",""Cp_liq"":""450.8"",""Cp_sol"":""320.9"",""Cp_vap"":""306.945"",""Deviation"":"""",""Enthalpy"":""69.5"",""InChI"":""InChI=1S/C14H22O/c1-4-11-14(5-2,6-3)12-7-9-13(15)10-8-12/h7-10,15H,4-6,11H2,1-3H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1063.43"",""Temp. range (K)"":""[404.0, 549.0]"",""Tm (K)"":""419.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12966,12966,12964,"InChI=1S/C14H22O/c1-10(2)7-12-5-6-14(15)13(9-12)8-11(3)4/h5-6,9-11,15H,7-8H2,1-4H3","2,4-diisobutylphenol",65.0,463.0,59.04593797456732,A,['1987STE/MAL'],,"[448.0, 598.0]",,"{"""":""12964"",""Vap_temp_H"":""-5.954062025432677"",""formula"":""C14H22O"",""name"":""2,4-diisobutylphenol"",""Hvap_298"":""59.04593797456732"",""Cp_liq"":""452.1"",""Cp_sol"":""315.2"",""Cp_vap"":""300.96"",""Deviation"":"""",""Enthalpy"":""65.0"",""InChI"":""InChI=1S/C14H22O/c1-10(2)7-12-5-6-14(15)13(9-12)8-11(3)4/h5-6,9-11,15H,7-8H2,1-4H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1158.32"",""Temp. range (K)"":""[448.0, 598.0]"",""Tm (K)"":""463.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12967,12967,12965,"InChI=1S/C14H22O/c1-3-12(2)6-4-5-7-13-8-10-14(15)11-9-13/h8-12,15H,3-7H2,1-2H3","4-[(1,2-dimethyl-1-ethyl)butyl]phenol",64.7,430.0,62.983542834069134,A,['1987STE/MAL'],,"[415.0, 578.0]",,"{"""":""12965"",""Vap_temp_H"":""-1.7164571659308692"",""formula"":""C14H22O"",""name"":""4-[(1,2-dimethyl-1-ethyl)butyl]phenol"",""Hvap_298"":""62.983542834069134"",""Cp_liq"":""456.2"",""Cp_sol"":""325.1"",""Cp_vap"":""311.355"",""Deviation"":"""",""Enthalpy"":""64.7"",""InChI"":""InChI=1S/C14H22O/c1-3-12(2)6-4-5-7-13-8-10-14(15)11-9-13/h8-12,15H,3-7H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1146.23"",""Temp. range (K)"":""[415.0, 578.0]"",""Tm (K)"":""430.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
rdr250199#csvline12968,12968,12966,"InChI=1S/C14H22O/c1-12(2)6-4-3-5-7-13-8-10-14(15)11-9-13/h8-12,15H,3-7H2,1-2H3","4-[(2,2-dimethyl-1-ethyl)butyl]phenol",67.0,428.0,65.40888551230032,A,['1987STE/MAL'],,"[413.0, 553.0]",,"{"""":""12966"",""Vap_temp_H"":""-1.5911144876996843"",""formula"":""C14H22O"",""name"":""4-[(2,2-dimethyl-1-ethyl)butyl]phenol"",""Hvap_298"":""65.40888551230032"",""Cp_liq"":""456.2"",""Cp_sol"":""325.1"",""Cp_vap"":""311.355"",""Deviation"":"""",""Enthalpy"":""67.0"",""InChI"":""InChI=1S/C14H22O/c1-12(2)6-4-3-5-7-13-8-10-14(15)11-9-13/h8-12,15H,3-7H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1146.23"",""Temp. range (K)"":""[413.0, 553.0]"",""Tm (K)"":""428.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,False
